timestamp,load,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,net_load,price
2024-03-26 08:00:00-05:00,46176.75,5465.350000000001,146.725,3754.7999999999997,229.67500000000004,7885.333333333333,5583.541666666667,23310.899999999998,0.0,32707.875,25.71
2024-03-26 09:00:00-05:00,46116.916666666664,3912.6333333333328,59.99166666666665,3755.2083333333326,67.46666666666667,16185.766666666665,4917.641666666667,17405.125000000004,0.0,25013.50833333333,11.47
2024-03-26 10:00:00-05:00,45241.416666666664,3624.9583333333335,53.76666666666667,3755.866666666667,130.35833333333332,17223.291666666668,4991.925,15723.758333333333,0.0,23026.2,9.89
2024-03-26 11:00:00-05:00,44351.25,3596.25,41.93333333333333,3756.0,183.4,17757.899999999998,4371.958333333333,14833.95833333333,0.0,22221.391666666666,9.41
2024-03-26 12:00:00-05:00,43753.916666666664,3532.5499999999997,41.90833333333333,3756.5416666666665,147.84166666666667,18076.175,3886.8250000000003,14528.991666666667,0.0,21790.916666666664,10.45
2024-03-26 13:00:00-05:00,43496.666666666664,3462.983333333333,41.925000000000004,3756.316666666667,95.05833333333334,18088.808333333334,3470.9166666666665,14760.666666666666,0.0,21936.94166666667,10.65
2024-03-26 14:00:00-05:00,43424.166666666664,3466.608333333333,42.21666666666666,3756.2416666666663,74.39166666666668,17854.25833333333,3316.133333333333,15085.816666666666,0.0,22253.774999999998,11.02
2024-03-26 15:00:00-05:00,43653.083333333336,3490.808333333333,41.88333333333333,3755.9250000000006,87.26666666666667,17352.56666666667,3314.5833333333335,15788.916666666666,0.0,22985.933333333334,11.17
2024-03-26 16:00:00-05:00,44156.166666666664,3431.0916666666667,41.88333333333333,3756.691666666667,53.925000000000004,17027.391666666666,3363.183333333333,16729.658333333333,0.0,23765.591666666664,13.07
2024-03-26 17:00:00-05:00,44935.833333333336,3289.141666666668,57.85,3756.4,47.78333333333334,15801.366666666663,3467.1083333333336,18714.166666666664,0.0,25667.358333333334,14.98
2024-03-26 18:00:00-05:00,45038.083333333336,3858.433333333333,132.475,3756.691666666667,342.90000000000003,9752.158333333335,5064.650000000001,22167.958333333332,0.0,30221.275000000005,29.45
2024-03-26 19:00:00-05:00,45250.5,6142.775000000001,155.04166666666669,3756.358333333333,716.3583333333332,1286.1499999999999,6451.133333333334,26542.649999999998,0.0,37513.21666666667,88.91
2024-03-26 20:00:00-05:00,46645.583333333336,6938.599999999999,129.20833333333331,3754.958333333334,651.0583333333333,0.8833333333333333,7557.7,27394.725000000002,0.0,39087.0,52.5
2024-03-26 21:00:00-05:00,45470.666666666664,6543.575,42.108333333333334,3754.725,401.62500000000006,0.7250000000000001,8985.625000000002,25805.441666666666,0.0,36484.31666666667,33.11
2024-03-26 22:00:00-05:00,43192.666666666664,5419.908333333333,41.89166666666666,3755.7749999999996,133.28333333333333,0.7000000000000001,11608.591666666667,22602.208333333332,0.0,31583.375,24.3
2024-03-26 23:00:00-05:00,40953.833333333336,4279.991666666667,41.89166666666667,3756.183333333333,100.33333333333333,0.6333333333333332,12602.566666666666,20236.03333333333,0.0,28350.63333333333,21.01
2024-03-27 00:00:00-05:00,39382.25,3763.8666666666663,41.86666666666667,3757.1666666666665,58.375,0.6916666666666665,13867.458333333334,17958.208333333332,0.0,25514.100000000002,18.78
2024-03-27 01:00:00-05:00,38535.666666666664,3365.933333333333,41.94166666666667,3756.6583333333333,44.449999999999996,0.6916666666666668,14889.316666666666,16524.283333333333,0.0,23645.65833333333,16.84
2024-03-27 02:00:00-05:00,37962.0,3265.066666666666,60.925000000000004,3756.4249999999993,49.53333333333333,0.6916666666666668,14789.0,16277.766666666665,0.0,23172.308333333334,16.71
2024-03-27 03:00:00-05:00,38112.333333333336,3259.0333333333333,41.925,3756.2083333333335,43.11666666666667,0.7000000000000001,13744.566666666671,17484.325,0.0,24367.066666666666,16.2
2024-03-27 04:00:00-05:00,38933.583333333336,3843.4916666666663,41.94166666666666,3756.5416666666674,92.14999999999999,0.7583333333333333,11027.75,20417.166666666668,0.0,27905.075,18.4
2024-03-27 05:00:00-05:00,41318.5,5387.166666666667,55.59166666666667,3757.058333333334,178.66666666666666,0.7583333333333334,10421.074999999999,21542.825,0.0,30896.666666666668,21.41
2024-03-27 06:00:00-05:00,44940.166666666664,6744.533333333334,131.93333333333334,3756.7333333333336,501.05,0.725,11142.933333333332,22831.900000000005,0.0,33796.50833333333,39.01
2024-03-27 07:00:00-05:00,46626.333333333336,7122.508333333332,131.91666666666669,3756.433333333334,713.4166666666666,257.24999999999994,11428.199999999999,23422.266666666663,0.0,34940.88333333334,44.73
2024-03-27 08:00:00-05:00,46449.5,5780.775000000001,143.45833333333331,3757.583333333334,86.29166666666667,5210.408333333332,10526.650000000001,21010.083333333332,0.0,30712.441666666662,24.58
2024-03-27 09:00:00-05:00,46344.833333333336,4358.174999999999,18.191666666666663,3759.7999999999997,38.125,11961.625,8702.108333333332,17760.633333333335,0.0,25681.100000000002,13.14
2024-03-27 10:00:00-05:00,45801.333333333336,4057.1499999999996,17.891666666666666,3760.108333333333,185.3166666666667,13917.449999999999,9952.925,14474.341666666667,0.0,21930.95833333333,11.41
2024-03-27 11:00:00-05:00,44974.25,4008.316666666667,0.0,3762.0416666666665,285.34999999999997,14317.241666666669,9380.016666666668,13871.65,0.0,21276.991666666665,10.35
2024-03-27 12:00:00-05:00,44377.833333333336,3950.866666666667,0.0,3761.2749999999996,119.74166666666667,15132.324999999999,8737.15,13346.416666666666,0.0,20508.35833333333,9.86
2024-03-27 13:00:00-05:00,44169.25,3914.758333333333,0.0,3766.7916666666665,42.71666666666667,15910.866666666667,9078.025,12186.716666666667,0.0,19180.358333333334,8.49
2024-03-27 14:00:00-05:00,43753.25,3791.066666666667,0.0,3767.633333333333,101.68333333333332,15696.841666666665,9999.891666666668,11203.416666666666,0.0,18056.516666666666,8.06
2024-03-27 15:00:00-05:00,43809.25,3529.4083333333333,0.03333333333333333,3763.3000000000006,104.17499999999997,14941.416666666666,10493.775,11841.975,0.0,18374.058333333334,7.82
2024-03-27 16:00:00-05:00,44092.333333333336,3294.191666666666,18.724999999999998,3761.7250000000004,205.14166666666665,12895.166666666666,11293.591666666667,13447.266666666668,0.0,19903.575,9.15
2024-03-27 17:00:00-05:00,44678.166666666664,3257.566666666667,27.641666666666666,3760.9166666666665,65.21666666666667,11160.4,11860.933333333332,14870.441666666668,0.0,21656.833333333336,11.8
2024-03-27 18:00:00-05:00,44651.583333333336,3357.5416666666665,130.70833333333334,3761.066666666666,225.32500000000002,8637.416666666666,12076.833333333334,16760.45,0.0,23937.33333333333,18.92
2024-03-27 19:00:00-05:00,44895.5,4765.4,175.17500000000004,3760.366666666667,592.45,1758.9750000000001,10850.566666666668,22991.58333333334,0.0,32285.958333333332,48.21
2024-03-27 20:00:00-05:00,45910.5,5687.200000000001,147.99166666666665,3760.8583333333336,138.93333333333334,1.4166666666666676,11059.15,24949.55833333333,0.0,34849.93333333333,46.23
2024-03-27 21:00:00-05:00,44996.75,5065.483333333334,42.12499999999999,3760.516666666667,384.5416666666666,0.12500000000000003,12188.191666666668,23343.925000000003,0.0,32808.433333333334,28.45
